package,class,layer,count
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineCreationState,Service Layer,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineDrawingState,Presentation Layer,0.23076923076923078
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineDrawingState,Domain Layer,0.23076923076923078
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineDrawingState,Service Layer,0.46153846153846156
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineDrawingState,Cross-Cutting,0.07692307692307693
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineOffsetState,Presentation Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineOffsetState,Service Layer,0.625
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineResizeState,Presentation Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineResizeState,Service Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineResizeState,Cross-Cutting,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineResizeState,Domain Layer,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DragAndDropState,Presentation Layer,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DragAndDropState,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DragAndDropState,Cross-Cutting,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DragAndDropState,Domain Layer,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$JoinedWall,Domain Layer,0.6923076923076923
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$JoinedWall,Service Layer,0.15384615384615385
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$JoinedWall,Cross-Cutting,0.15384615384615385
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelCreationState,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelCreationState,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelElevationState,Service Layer,0.5555555555555556
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelElevationState,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelElevationState,Domain Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelRotationState,Presentation Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelRotationState,Service Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LabelRotationState,Cross-Cutting,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LightPowerModificationState,Presentation Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LightPowerModificationState,Service Layer,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$LightPowerModificationState,Cross-Cutting,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$Mode,Cross-Cutting,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PanningState,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PanningState,Service Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PanningState,Cross-Cutting,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PanningState,Domain Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureElevationState,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureElevationState,Service Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureElevationState,Cross-Cutting,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureElevationState,Domain Layer,0.2222222222222222
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureHeightState,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureHeightState,Service Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureHeightState,Cross-Cutting,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureHeightState,Domain Layer,0.2222222222222222
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameOffsetState,Presentation Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameOffsetState,Service Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameOffsetState,Cross-Cutting,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameRotationState,Domain Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameRotationState,Service Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameRotationState,Cross-Cutting,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureNameRotationState,Presentation Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurniturePitchRotationState,Service Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurniturePitchRotationState,Domain Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurniturePitchRotationState,Presentation Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureResizeState,Presentation Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureResizeState,Service Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureResizeState,Domain Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureResizeState,Cross-Cutting,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRollRotationState,Service Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRollRotationState,Domain Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRollRotationState,Presentation Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRotationState,Service Layer,0.3
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRotationState,Domain Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRotationState,Presentation Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PieceOfFurnitureRotationState,Cross-Cutting,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PointMagnetizedToClosestWallOrRoomPoint,Service Layer,0.6
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PointMagnetizedToClosestWallOrRoomPoint,Cross-Cutting,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PointWithAngleMagnetism,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PointWithAngleMagnetism,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineCreationState,Presentation Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineCreationState,Service Layer,0.75
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineDrawingState,Service Layer,0.35714285714285715
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineDrawingState,Presentation Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineDrawingState,Cross-Cutting,0.14285714285714285
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineResizeState,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineResizeState,Presentation Layer,0.3
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineResizeState,Cross-Cutting,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineResizeState,Domain Layer,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RectangleSelectionState,Service Layer,0.5714285714285714
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RectangleSelectionState,Cross-Cutting,0.14285714285714285
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RectangleSelectionState,Presentation Layer,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$ResizedPieceOfFurniture,Service Layer,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$ResizedPieceOfFurniture,Domain Layer,0.75
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$ResizedPieceOfFurniture,Presentation Layer,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaOffsetState,Domain Layer,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaOffsetState,Service Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaOffsetState,Presentation Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaOffsetState,Cross-Cutting,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaRotationState,Domain Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaRotationState,Service Layer,0.5555555555555556
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaRotationState,Cross-Cutting,0.2222222222222222
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomAreaRotationState,Presentation Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomCreationState,Presentation Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomCreationState,Service Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomCreationState,Domain Layer,0.14285714285714285
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomDrawingState,Service Layer,0.46153846153846156
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomDrawingState,Cross-Cutting,0.15384615384615385
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomDrawingState,Presentation Layer,0.3076923076923077
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomDrawingState,Domain Layer,0.07692307692307693
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameOffsetState,Service Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameOffsetState,Presentation Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameOffsetState,Cross-Cutting,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameRotationState,Presentation Layer,0.4444444444444444
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameRotationState,Service Layer,0.2222222222222222
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameRotationState,Cross-Cutting,0.2222222222222222
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomNameRotationState,Domain Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomPointWithAngleMagnetism,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomPointWithAngleMagnetism,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomResizeState,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomResizeState,Presentation Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomResizeState,Domain Layer,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$RoomResizeState,Cross-Cutting,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionMoveState,Presentation Layer,0.2727272727272727
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionMoveState,Service Layer,0.6363636363636364
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionMoveState,Domain Layer,0.09090909090909091
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionState,Cross-Cutting,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionState,Presentation Layer,0.6
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionState,Service Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallCreationState,Presentation Layer,0.5714285714285714
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallCreationState,Service Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallDrawingState,Service Layer,0.35714285714285715
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallDrawingState,Domain Layer,0.35714285714285715
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallDrawingState,Presentation Layer,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallPointWithAngleMagnetism,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallPointWithAngleMagnetism,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallResizeState,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallResizeState,Domain Layer,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallResizeState,Presentation Layer,0.3
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$WallResizeState,Cross-Cutting,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanView,Presentation Layer,0.8148148148148148
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanView,Domain Layer,0.07407407407407407
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanView,Data Source Layer,0.037037037037037035
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanView,Cross-Cutting,0.07407407407407407
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PolylineController,Service Layer,0.34782608695652173
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PolylineController,Presentation Layer,0.17391304347826086
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PolylineController,Domain Layer,0.43478260869565216
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PolylineController,Cross-Cutting,0.043478260869565216
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PolylineController$ModifiedPolyline,Domain Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PolylineController$PolylinesModificationUndoableEdit,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PolylineController$PolylinesModificationUndoableEdit,Service Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PrintPreviewController,Service Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PrintPreviewController,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController,Service Layer,0.3
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController,Presentation Layer,0.225
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController,Cross-Cutting,0.05
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController,Domain Layer,0.425
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$ModifiedRoom,Domain Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$ModifiedWall,Domain Layer,0.75
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$ModifiedWall,Service Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$ModifiedWallSide,Service Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$ModifiedWallSide,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$RoomsAndWallSidesModificationUndoableEdit,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$RoomsAndWallSidesModificationUndoableEdit,Service Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.RoomController$WallSide,Domain Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TextureChoiceController,Cross-Cutting,0.07142857142857142
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TextureChoiceController,Domain Layer,0.21428571428571427
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TextureChoiceController,Presentation Layer,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TextureChoiceController,Service Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TextureChoiceView,Presentation Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ThreadedTaskController,Cross-Cutting,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ThreadedTaskController,Service Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ThreadedTaskController,Presentation Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ThreadedTaskController$ExceptionHandler,Cross-Cutting,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ThreadedTaskView,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ThreadedTaskView,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TransferableView,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TransferableView$DataType,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TransferableView$DataType,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.TransferableView$TransferObserver,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.UserPreferencesController,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.UserPreferencesController,Presentation Layer,0.24074074074074073
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.UserPreferencesController,Cross-Cutting,0.14814814814814814
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.UserPreferencesController,Domain Layer,0.09259259259259259
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.UserPreferencesController,Data Source Layer,0.018518518518518517
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.VideoController,Service Layer,0.44
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.VideoController,Presentation Layer,0.16
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.VideoController,Domain Layer,0.16
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.VideoController,Cross-Cutting,0.16
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.VideoController,Data Source Layer,0.08
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.VideoController$HomeEnvironmentChangeListener,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ViewFactory,Presentation Layer,0.7586206896551724
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ViewFactory,Service Layer,0.2413793103448276
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ViewFactoryAdapter,Cross-Cutting,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ViewFactoryAdapter,Service Layer,0.43333333333333335
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ViewFactoryAdapter,Presentation Layer,0.36666666666666664
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ViewFactoryAdapter,Domain Layer,0.03333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WallController,Service Layer,0.18518518518518517
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WallController,Presentation Layer,0.24074074074074073
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WallController,Domain Layer,0.5370370370370371
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WallController,Cross-Cutting,0.037037037037037035
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WallController$ModifiedWall,Domain Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WallController$WallsModificationUndoableEdit,Service Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WallController$WallsModificationUndoableEdit,Domain Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WizardController,Presentation Layer,0.7058823529411765
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WizardController,Service Layer,0.17647058823529413
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WizardController,Cross-Cutting,0.11764705882352941
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WizardController$WizardControllerStepState,Cross-Cutting,0.23076923076923078
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WizardController$WizardControllerStepState,Service Layer,0.6153846153846154
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.WizardController$WizardControllerStepState,Presentation Layer,0.15384615384615385
