package,class,method,layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BufferedUpdateStrategy,"CH.ifa.draw.standard.BufferedUpdateStrategy.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeAttributeCommand,"CH.ifa.draw.standard.ChangeAttributeCommand.CH.ifa.draw.standard.ChangeAttributeCommand(java.lang.String,java.lang.String,java.lang.Object,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeAttributeCommand,CH.ifa.draw.standard.ChangeAttributeCommand.execute(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeAttributeCommand,CH.ifa.draw.standard.ChangeAttributeCommand.isExecutable(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeConnectionEndHandle,CH.ifa.draw.standard.ChangeConnectionEndHandle.CH.ifa.draw.standard.ChangeConnectionEndHandle(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeConnectionEndHandle,CH.ifa.draw.standard.ChangeConnectionEndHandle.locate(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeConnectionHandle,"CH.ifa.draw.standard.ChangeConnectionHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeConnectionHandle,"CH.ifa.draw.standard.ChangeConnectionHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeConnectionHandle,"CH.ifa.draw.standard.ChangeConnectionHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeConnectionStartHandle,CH.ifa.draw.standard.ChangeConnectionStartHandle.CH.ifa.draw.standard.ChangeConnectionStartHandle(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChangeConnectionStartHandle,CH.ifa.draw.standard.ChangeConnectionStartHandle.locate(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector.CH.ifa.draw.standard.ChopBoxConnector(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector.CH.ifa.draw.standard.ChopBoxConnector(CH.ifa.draw.framework.Figure),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector.findEnd(CH.ifa.draw.framework.ConnectionFigure),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector.findStart(CH.ifa.draw.framework.ConnectionFigure),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.add(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.addAll(java.util.Vector),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.bringToFront(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figureAt(int),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figureCount(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figures(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.figuresReverse(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,"CH.ifa.draw.standard.CompositeFigure.findFigure(int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.findFigure(java.awt.Rectangle),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,"CH.ifa.draw.standard.CompositeFigure.findFigure(java.awt.Rectangle,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,"CH.ifa.draw.standard.CompositeFigure.findFigureInside(int,int)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,"CH.ifa.draw.standard.CompositeFigure.findFigureInsideWithout(int,int,CH.ifa.draw.framework.Figure)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,"CH.ifa.draw.standard.CompositeFigure.findFigureWithout(int,int,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.includes(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.orphan(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.orphanAll(java.util.Vector),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.read(CH.ifa.draw.util.StorableInput),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.release(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.remove(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.removeAll(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.removeAll(java.util.Vector),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,"CH.ifa.draw.standard.CompositeFigure.replace(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.sendToBack(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CompositeFigure,CH.ifa.draw.standard.CompositeFigure.write(CH.ifa.draw.util.StorableOutput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionHandle,"CH.ifa.draw.standard.ConnectionHandle.CH.ifa.draw.standard.ConnectionHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator,CH.ifa.draw.framework.ConnectionFigure)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionHandle,CH.ifa.draw.standard.ConnectionHandle.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionHandle,"CH.ifa.draw.standard.ConnectionHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionHandle,"CH.ifa.draw.standard.ConnectionHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionHandle,"CH.ifa.draw.standard.ConnectionHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionTool,"CH.ifa.draw.standard.ConnectionTool.CH.ifa.draw.standard.ConnectionTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.ConnectionFigure)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionTool,CH.ifa.draw.standard.ConnectionTool.deactivate(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionTool,"CH.ifa.draw.standard.ConnectionTool.mouseDown(java.awt.event.MouseEvent,int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionTool,"CH.ifa.draw.standard.ConnectionTool.mouseDrag(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionTool,"CH.ifa.draw.standard.ConnectionTool.mouseMove(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ConnectionTool,"CH.ifa.draw.standard.ConnectionTool.mouseUp(java.awt.event.MouseEvent,int,int)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CopyCommand,"CH.ifa.draw.standard.CopyCommand.CH.ifa.draw.standard.CopyCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CopyCommand,CH.ifa.draw.standard.CopyCommand.execute(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CopyCommand,CH.ifa.draw.standard.CopyCommand.isExecutable(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CreationTool,"CH.ifa.draw.standard.CreationTool.CH.ifa.draw.standard.CreationTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CreationTool,CH.ifa.draw.standard.CreationTool.activate(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CreationTool,"CH.ifa.draw.standard.CreationTool.mouseDown(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CreationTool,"CH.ifa.draw.standard.CreationTool.mouseDrag(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CreationTool,"CH.ifa.draw.standard.CreationTool.mouseUp(java.awt.event.MouseEvent,int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CutCommand,"CH.ifa.draw.standard.CutCommand.CH.ifa.draw.standard.CutCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CutCommand,CH.ifa.draw.standard.CutCommand.execute(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.CutCommand,CH.ifa.draw.standard.CutCommand.isExecutable(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.CH.ifa.draw.standard.DecoratorFigure(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.CH.ifa.draw.standard.DecoratorFigure(CH.ifa.draw.framework.Figure),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,"CH.ifa.draw.standard.DecoratorFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.canConnect(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.connectedTextLocator(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.connectionInsets(),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,"CH.ifa.draw.standard.DecoratorFigure.connectorAt(int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.connectorVisibility(boolean),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,"CH.ifa.draw.standard.DecoratorFigure.containsPoint(int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.decompose(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.decorate(CH.ifa.draw.framework.Figure),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.displayBox(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.draw(java.awt.Graphics),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.figures(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,"CH.ifa.draw.standard.DecoratorFigure.findFigureInside(int,int)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.getAttribute(java.lang.String),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.handles(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.includes(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,"CH.ifa.draw.standard.DecoratorFigure.moveBy(int,int)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.peelDecoration(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.read(CH.ifa.draw.util.StorableInput),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.release(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,"CH.ifa.draw.standard.DecoratorFigure.setAttribute(java.lang.String,java.lang.Object)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DecoratorFigure,CH.ifa.draw.standard.DecoratorFigure.write(CH.ifa.draw.util.StorableOutput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DeleteCommand,"CH.ifa.draw.standard.DeleteCommand.CH.ifa.draw.standard.DeleteCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DeleteCommand,CH.ifa.draw.standard.DeleteCommand.execute(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DeleteCommand,CH.ifa.draw.standard.DeleteCommand.isExecutable(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.DragTracker,"CH.ifa.draw.standard.DragTracker.CH.ifa.draw.standard.DragTracker(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DragTracker,"CH.ifa.draw.standard.DragTracker.mouseDown(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DragTracker,"CH.ifa.draw.standard.DragTracker.mouseDrag(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DuplicateCommand,"CH.ifa.draw.standard.DuplicateCommand.CH.ifa.draw.standard.DuplicateCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DuplicateCommand,CH.ifa.draw.standard.DuplicateCommand.execute(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.DuplicateCommand,CH.ifa.draw.standard.DuplicateCommand.isExecutable(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.EastHandle,"CH.ifa.draw.standard.EastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureChangeEventMulticaster,"CH.ifa.draw.standard.FigureChangeEventMulticaster.CH.ifa.draw.standard.FigureChangeEventMulticaster(java.util.EventListener,java.util.EventListener)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureChangeEventMulticaster,"CH.ifa.draw.standard.FigureChangeEventMulticaster.add(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureChangeEventMulticaster,CH.ifa.draw.standard.FigureChangeEventMulticaster.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureChangeEventMulticaster,CH.ifa.draw.standard.FigureChangeEventMulticaster.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureChangeEventMulticaster,CH.ifa.draw.standard.FigureChangeEventMulticaster.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureChangeEventMulticaster,CH.ifa.draw.standard.FigureChangeEventMulticaster.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureChangeEventMulticaster,CH.ifa.draw.standard.FigureChangeEventMulticaster.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureChangeEventMulticaster,"CH.ifa.draw.standard.FigureChangeEventMulticaster.remove(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureEnumerator,CH.ifa.draw.standard.FigureEnumerator.CH.ifa.draw.standard.FigureEnumerator(java.util.Vector),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureEnumerator,CH.ifa.draw.standard.FigureEnumerator.hasMoreElements(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureEnumerator,CH.ifa.draw.standard.FigureEnumerator.nextElement(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.FigureEnumerator,CH.ifa.draw.standard.FigureEnumerator.nextFigure(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.GridConstrainer,"CH.ifa.draw.standard.GridConstrainer.CH.ifa.draw.standard.GridConstrainer(int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.GridConstrainer,CH.ifa.draw.standard.GridConstrainer.constrainPoint(java.awt.Point),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.GridConstrainer,CH.ifa.draw.standard.GridConstrainer.getStepX(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.GridConstrainer,CH.ifa.draw.standard.GridConstrainer.getStepY(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.HandleTracker,"CH.ifa.draw.standard.HandleTracker.CH.ifa.draw.standard.HandleTracker(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Handle)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.HandleTracker,"CH.ifa.draw.standard.HandleTracker.mouseDown(java.awt.event.MouseEvent,int,int)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.HandleTracker,"CH.ifa.draw.standard.HandleTracker.mouseDrag(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.HandleTracker,"CH.ifa.draw.standard.HandleTracker.mouseUp(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorConnector,CH.ifa.draw.standard.LocatorConnector.CH.ifa.draw.standard.LocatorConnector(),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorConnector,"CH.ifa.draw.standard.LocatorConnector.CH.ifa.draw.standard.LocatorConnector(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorConnector,"CH.ifa.draw.standard.LocatorConnector.containsPoint(int,int)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorConnector,CH.ifa.draw.standard.LocatorConnector.displayBox(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorConnector,CH.ifa.draw.standard.LocatorConnector.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorConnector,CH.ifa.draw.standard.LocatorConnector.read(CH.ifa.draw.util.StorableInput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorConnector,CH.ifa.draw.standard.LocatorConnector.write(CH.ifa.draw.util.StorableOutput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorHandle,"CH.ifa.draw.standard.LocatorHandle.CH.ifa.draw.standard.LocatorHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.LocatorHandle,CH.ifa.draw.standard.LocatorHandle.locate(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.NorthEastHandle,"CH.ifa.draw.standard.NorthEastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.NorthHandle,"CH.ifa.draw.standard.NorthHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.NorthWestHandle,"CH.ifa.draw.standard.NorthWestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.NullHandle,"CH.ifa.draw.standard.NullHandle.CH.ifa.draw.standard.NullHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.NullHandle,CH.ifa.draw.standard.NullHandle.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.OffsetLocator,CH.ifa.draw.standard.OffsetLocator.CH.ifa.draw.standard.OffsetLocator(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.OffsetLocator,CH.ifa.draw.standard.OffsetLocator.CH.ifa.draw.standard.OffsetLocator(CH.ifa.draw.framework.Locator),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.OffsetLocator,"CH.ifa.draw.standard.OffsetLocator.CH.ifa.draw.standard.OffsetLocator(CH.ifa.draw.framework.Locator,int,int)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.OffsetLocator,CH.ifa.draw.standard.OffsetLocator.locate(CH.ifa.draw.framework.Figure),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.OffsetLocator,"CH.ifa.draw.standard.OffsetLocator.moveBy(int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.OffsetLocator,CH.ifa.draw.standard.OffsetLocator.read(CH.ifa.draw.util.StorableInput),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.OffsetLocator,CH.ifa.draw.standard.OffsetLocator.write(CH.ifa.draw.util.StorableOutput),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.PasteCommand,"CH.ifa.draw.standard.PasteCommand.CH.ifa.draw.standard.PasteCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.PasteCommand,CH.ifa.draw.standard.PasteCommand.execute(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.CH.ifa.draw.standard.RelativeLocator(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,"CH.ifa.draw.standard.RelativeLocator.CH.ifa.draw.standard.RelativeLocator(double,double)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.center(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.east(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.locate(CH.ifa.draw.framework.Figure),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.north(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.northEast(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.northWest(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.read(CH.ifa.draw.util.StorableInput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.south(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.RelativeLocator,CH.ifa.draw.standard.RelativeLocator.southEast(),Cross-Cutting
